02000cf0,00000003,000ffffd,7806516
02000d08,00000002,000ffffd,7806932
02000c08,00000001,000ffffd,7807140
02000c9c,00000002,000ffffe,7807246
02000c10,00000002,000ffffd,7807326
02000cbc,00000002,000ffffe,7807340
02000d04,0000002e,000801ac,7807343
02000cf0,00000003,000ffffd,7807620
02000efc,0000000b,000800a8,7807768
02000efc,0000000b,000800a7,7808110
02000e54,00000002,000ffffe,7808544
02000c4c,00000001,000ffffe,7809148
02000cb4,00000004,000ffffd,7809343
02000d6c,00000003,000ffffd,7809678
02000c6c,00000006,000ffffd,7810121
02000c6c,00000006,000ffffd,7810581
02000c3c,00000002,000ffffe,7811079
02000ec8,00000013,000803ac,7811587
02000ebc,00000002,000ffffe,7811816
02000ecc,00000002,000ffffe,7812179
02000bbc,00000db7,000800a9,7812275
02000e64,00000002,000ffffe,7812361
02000d74,00000004,000ffffe,7812694
02000c88,00000002,000ffffe,7812858
02000c94,0000002e,000005f1,7813225
02000dc8,00000023,000803ad,7813376
02000dbc,00000002,000ffffe,7813664
02000c94,0000002e,000005f1,7813869
02000c10,00000002,000ffffd,7813906
02000bd4,00000002,000ffffe,7813947
02000cd4,00000002,000ffffe,7813968
02000d6c,00000003,000ffffd,7813980
02000db0,00000005,000ffffd,7813988
02000d98,00000002,000ffffe,7814260
02000d98,00000002,000ffffe,7814398
02000c4c,00000001,000ffffe,7814738
02000dd8,00000002,000ffffd,7814910
02000d98,00000002,000ffffe,7814996
02000ee4,00000007,000ffffd,7815316
02000e34,00000002,000ffffe,7815469
02000eb4,00000004,000ffffd,7815822
02000ef0,00000002,000ffffe,7815996
02000e34,00000002,000ffffe,7816324
02000d44,0000000b,000803b1,7816769
02000d2c,00000003,000ffffd,7817219
02000cf0,00000003,000ffffd,7817720
02000dd8,00000002,000ffffd,7817970
02000d54,00000002,000ffffe,7818096
02000c6c,00000006,000ffffd,7818403
02000d14,00000002,000ffffe,7818551
02000c18,00000002,000ffffe,7818899
02000e64,00000002,000ffffe,7819345
02000ec8,00000013,000803b1,7819825
02000efc,0000000b,000800b0,7820049
02000c30,00000005,000ffffd,7820399
02000c54,00000002,000ffffe,7820814
02000bd4,00000002,000ffffe,7821263
02000dcc,00000001,000ffffe,7821487
02000c94,0000002e,000005f1,7821645
02000d2c,00000003,000ffffd,7821659
02000c4c,00000001,000ffffe,7821686
02000d08,00000002,000ffffd,7821702
02000d74,00000004,000ffffe,7821712
02000d74,00000004,000ffffe,7821988
02000d44,0000000b,000803b7,7822405
02000e54,00000002,000ffffe,7822873
02000ee4,00000007,000ffffd,7823117
02000e34,00000002,000ffffe,7823232
02000efc,0000000b,000800b5,7823541
02000e84,00000002,000ffffe,7823922
02000cc8,0000002e,000801b8,7824433
02000d04,0000002e,000801bc,7824667
02000c74,00000002,000ffffe,7824980
02000c3c,00000002,000ffffe,7825159
02000c18,00000002,000ffffe,7825249
02000bec,00000003,000ffffd,7825567
02000cf0,00000003,000ffffd,7825726
02000c4c,00000001,000ffffe,7825804
02000bd4,00000002,000ffffe,7826117
02000d34,00000003,000ffffe,7826514
02000ecc,00000002,000ffffe,7826983
02000e84,00000002,000ffffe,7827490
02000bb0,00000004,000ffffd,7827746
02000db0,00000005,000ffffd,7828114
02000db0,00000005,000ffffd,7828298
02000bf4,00000004,000ffffe,7828629
02000d14,00000002,000ffffe,7829065
02000d08,00000002,000ffffd,7829524
02000d08,00000002,000ffffd,7829754
02000c6c,00000006,000ffffd,7830113
02000c18,00000002,000ffffe,7830287
02000e4c,00000004,000ffffd,7830618
02000ef0,00000002,000ffffe,7830781
02000e54,00000002,000ffffe,7830864
02000e84,00000002,000ffffe,7830906
02000e4c,00000004,000ffffd,7831169
02000f0c,00000001,000ffffe,7831297
02000e9c,00000002,000ffffe,7831364
02000d48,00000002,000ffffd,7831669
02000bcc,00000002,000ffffd,7831822
02000d48,00000002,000ffffd,7831899
02000cf8,00000003,000ffffe,7831939
02000dd8,00000002,000ffffd,7831958
02000c04,00000006,000802c0,7832244
01000a44,0003533f,000802c1,7832612
02000bf4,00000004,000ffffe,7832655
02000d08,00000002,000ffffd,7832860
02000d98,00000002,000ffffe,7832964
02000c30,00000005,000ffffd,7833259
02000d08,00000002,000ffffd,7833642
02000d48,00000002,000ffffd,7834107
02000e7c,00000004,000ffffd,7834342
02000e9c,00000002,000ffffe,7834457
02000ebc,00000002,000ffffe,7834516
02000e54,00000002,000ffffe,7834546
02000e64,00000002,000ffffe,7834833
02000efc,0000000b,000800c0,7834986
02000f08,00000001,000ffffe,7835320
02000c3c,00000002,000ffffe,7835765
02000c4c,00000001,000ffffe,7836226
02000c30,00000005,000ffffd,7836733
02000d44,0000000b,000803c5,7836991
02000d2c,00000003,000ffffd,7837349
02000d90,00000002,000ffffd,7837771
02000cb4,00000004,000ffffd,7837985
02000e54,00000002,000ffffe,7838361
02000ee4,00000007,000ffffd,7838795
02000e34,00000002,000ffffe,7839005
02000ee4,00000008,000ffffd,7839119
02000db0,00000005,000ffffd,7839410
02000c54,00000002,000ffffe,7839794
02000cd4,00000002,000ffffe,7839988
02000cf0,00000003,000ffffd,7840358
02000cf8,00000003,000ffffe,7840543
02000d04,0000002e,000801cc,7840679
02000d08,00000002,000ffffd,7840682
02000c04,00000006,000802c9,7840710
02000c54,00000002,000ffffe,7840990
02000c54,00000002,000ffffe,7841404
02000ee4,00000007,000ffffd,7841888
02000e84,00000002,000ffffe,7842123
02000e7c,00000004,000ffffd,7842485
02000e94,00000008,000800c7,7842909
02000c08,00000001,000ffffd,7843352
02000dcc,00000001,000ffffe,7843849
02000c80,0000002e,000801c8,7844143
02000bec,00000003,000ffffd,7844225
02000cb4,00000004,000ffffd,7844289
02000c08,00000001,000ffffd,7844318
02000c94,0000002e,000005f1,7844651
02000cb4,00000004,000ffffd,7845025
02000db0,00000005,000ffffd,7845506
02000e94,00000008,000800cd,7846021
02000eb4,00000004,000ffffd,7846513
02000db0,00000005,000ffffd,7847002
02000c94,0000002e,000005f1,7847527
02000db0,00000005,000ffffd,7847968
02000c74,00000002,000ffffe,7848446
02000c30,00000005,000ffffd,7848811
02000cf0,00000003,000ffffd,7848870
02000c30,00000005,000ffffd,7848903
02000cf8,00000003,000ffffe,7848917
02000d2c,00000003,000ffffd,7849197
02000ee4,00000007,000ffffd,7849613
02000f00,00000001,000ffffe,7850085
02000d04,0000002e,000801d6,7850641
02000c08,00000001,000ffffd,7850852
02000c08,00000001,000ffffd,7851220
02000c80,0000002e,000801d0,7851689
02000d04,00000c1e,000801d4,7851787
02000c18,00000002,000ffffe,7852097
02000de0,00000002,000ffffe,7852595
02000d2c,00000003,000ffffd,7853085
02000ef0,00000002,000ffffe,7853329
02000e64,00000002,000ffffe,7853452
02000eb4,00000004,000ffffd,7853516
02000ef0,00000002,000ffffe,7853785
02000f08,00000001,000ffffe,7853920
02000efc,0000000b,000800d2,7854270
02000c6c,00000006,000ffffd,7854707
02000c74,00000002,000ffffe,7855164
02000c80,0000002e,000801d3,7855439
02000db0,00000005,000ffffd,7855514
02000c80,0000002e,000801d4,7855853
02000d88,00000001,000ffffd,7856197
02000bd4,00000002,000ffffe,7856393
02000c18,00000002,000ffffe,7856491
02000cbc,00000002,000ffffe,7856780
02000d14,00000002,000ffffe,7856925
02000e4c,00000004,000ffffd,7857000
02000e34,00000002,000ffffe,7857035
02000e34,00000002,000ffffe,7857054
02000ebc,00000002,000ffffe,7857064
02000e54,00000002,000ffffe,7857341
02000e9c,00000002,000ffffe,7857480
02000e54,00000002,000ffffe,7857550
02000e7c,00000004,000ffffd,7857859
02000e94,00000008,000800d6,7858017
02000c54,00000002,000ffffe,7858360
02000bf4,00000004,000ffffe,7858537
02000de0,00000002,000ffffe,7858623
02000db0,00000005,000ffffd,7858942
02000cf0,00000003,000ffffd,7859338
02000d74,00000004,000ffffe,7859810
02000dbc,00000002,000ffffe,7860044
02000d44,0000000b,000803dc,7860411
02000eb4,00000004,000ffffd,7860823
02000ebc,00000002,000ffffe,7861031
02000e94,00000008,000800db,7861414
02000e84,00000002,000ffffe,7861597
02000e84,00000002,000ffffe,7861692
02000f00,00000001,000ffffe,7861739
02000dd8,00000002,000ffffd,7862004
02000d74,00000004,000ffffe,7862410
02000bec,00000003,000ffffd,7862883
02000c08,00000001,000ffffd,7863390
02000d44,0000000b,000803df,7863655
02000cbc,00000002,000ffffe,7863774
02000bec,00000003,000ffffd,7864079
02000d08,00000002,000ffffd,7864470
01000868,00028fc5,000800e0,7864659
02000e94,00000008,000800e0,7864944
02000e34,00000002,000ffffe,7865444
02000dd4,00000002,000ffffe,7865937
02000c74,00000002,000ffffe,7866184
02000bcc,00000002,000ffffd,7866308
02000d08,00000002,000ffffd,7866610
02000bf4,00000004,000ffffe,7867003
02000c80,0000002e,000801df,7867241
02000c94,0000002e,000005f1,7867611
02000d2c,00000003,000ffffd,7867993
02000c4c,00000001,000ffffe,7868204
02000d08,00000002,000ffffd,7868312
02000d74,00000004,000ffffe,7868368
02000e4c,00000004,000ffffd,7868635
02000e54,00000002,000ffffe,7868767
02000f0c,00000001,000ffffe,7869105
02000f08,00000001,000ffffe,7869275
02000bf4,00000004,000ffffe,7869603
02000d2c,00000003,000ffffd,7869765
02000c9c,00000002,000ffffe,7869846
02000c3c,00000002,000ffffe,7870159
02000d2c,00000003,000ffffd,7870317
02000c3c,00000002,000ffffe,7870435
02000c80,0000002e,000801e2,7870439
02000db0,00000005,000ffffd,7870698
02000d14,00000002,000ffffe,7871097
02000dbc,00000002,000ffffe,7871570
02000bd4,00000002,000ffffe,7871807
02000d2c,00000003,000ffffd,7871927
02000dcc,00000001,000ffffe,7871985
02000f0c,00000001,000ffffe,7872255
02000e94,00000008,000800e7,7872669
02000e54,00000002,000ffffe,7872867
02000efc,0000000b,000800e5,7873250
02000dd8,00000002,000ffffd,7873668
02000d2c,00000003,000ffffd,7873883
02000db0,00000005,000ffffd,7874264
02000de0,00000002,000ffffe,7874451
02000c54,00000002,000ffffe,7874786
02000dcc,00000001,000ffffe,7874953
02000dd8,00000002,000ffffd,7875278
02000c9c,00000002,000ffffe,7875712
02000e54,00000002,000ffffe,7876169
02000e64,00000002,000ffffe,7876513
02000e7c,00000004,000ffffd,7876573
02000e9c,00000002,000ffffe,7876840
02000ebc,00000002,000ffffe,7876975
02000e54,00000002,000ffffe,7877043
02000cc8,0000002e,000801ec,7877393
02000bcc,00000002,000ffffd,7877742
02000c6c,00000006,000ffffd,7877943
02000cbc,00000002,000ffffe,7878038
02000cf8,00000003,000ffffe,7878089
02000c6c,00000006,000ffffd,7878357
02000c30,00000005,000ffffd,7878489
02000d34,00000003,000ffffe,7878554
02000c94,0000002e,000005f1,7878631
02000dd8,00000002,000ffffd,7878844
02000d84,0000000f,000802ef,7878986
02000c30,00000005,000ffffd,7879041
02000c54,00000002,000ffffe,7879088
02000d08,00000002,000ffffd,7879102
02000dc8,00000023,000803ef,7879104
02000d34,00000003,000ffffe,7879106
02000d48,00000002,000ffffd,7879107
02000cc8,0000002e,000801ef,7879141
02000d2c,00000003,000ffffd,7879381
02000d14,00000002,000ffffe,7879517
02000c04,00000006,000802ef,7879590
02000db0,00000005,000ffffd,7879624
02000c4c,00000001,000ffffe,7879638
01000868,0002ca5d,000800ef,7879843
02000ef0,00000002,000ffffe,7879920
02000e60,00000013,000802ef,7880078
02000f08,00000001,000ffffe,7880131
02000efc,0000000b,000800ee,7880177
02000e94,00000008,000800ee,7880432
02000eb4,00000004,000ffffd,7880829
02000dcc,00000001,000ffffe,7881027
02000c08,00000001,000ffffd,7881128
02000c48,00000019,000802f0,7881203
02000d88,00000001,000ffffd,7881205
02000de0,00000002,000ffffe,7881491
02000c04,00000006,000802f1,7881638
02000d44,0000000b,000803f1,7881715
02000c88,00000002,000ffffe,7882014
02000dcc,00000001,000ffffe,7882407
02000c08,00000001,000ffffd,7882876
02000c48,00000019,000802f3,7883135
02000d88,00000001,000ffffd,7883229
02000c6c,00000006,000ffffd,7883533
02000efc,0000000b,000800f3,7883688
02000e4c,00000004,000ffffd,7884028
02000e64,00000002,000ffffe,7884200
02000e9c,00000002,000ffffe,7884527
02000bd4,00000002,000ffffe,7884691
02000bd4,00000002,000ffffe,7885013
02000cbc,00000002,000ffffe,7885446
02000c18,00000002,000ffffe,7885663
02000cf8,00000003,000ffffe,7885773
02000d6c,00000003,000ffffd,7885828
02000c80,0000002e,000801f1,7885899
02000d04,0000002e,000801f9,7886185
02000d08,00000002,000ffffd,7886556
02000c04,00000006,000802f6,7886768
02000c54,00000002,000ffffe,7887140
02000ee4,00000007,000ffffd,7887573
02000ec8,00000013,000803f5,7888039
02000d84,0000000f,000802f7,7888534
02000c3c,00000002,000ffffe,7888771
02000c10,00000002,000ffffd,7889136
02000c08,00000001,000ffffd,7889318
02000c08,00000001,000ffffd,7889410
02000bd4,00000002,000ffffe,7889729
02000d54,00000002,000ffffe,7890128
02000bec,00000003,000ffffd,7890329
02000c10,00000002,000ffffd,7890700
02000c9c,00000002,000ffffe,7891126
02000e34,00000002,000ffffe,7891579
02000f0c,00000001,000ffffe,7891805
02000f0c,00000001,000ffffe,7891919
02000ec8,00000013,000803f7,7892234
02000d98,00000002,000ffffe,7892366
02000c6c,00000006,000ffffd,7892483
02000cc8,0000002e,000801fb,7892485
02000dcc,00000001,000ffffe,7892737
02000d74,00000004,000ffffe,7892870
02000bf4,00000004,000ffffe,7893207
02000d74,00000004,000ffffe,7893376
02000d14,00000002,000ffffe,7893459
02000cf8,00000003,000ffffe,7893503
02000bcc,00000002,000ffffd,7893524
02000c18,00000002,000ffffe,7893807
02000c4c,00000001,000ffffe,7893948
02000d54,00000002,000ffffe,7894292
02000cbc,00000002,000ffffe,7894464
02000cf8,00000003,000ffffe,7894791
02000e54,00000002,000ffffe,7895225
02000ec8,00000013,000803fd,7895460
02000ecc,00000002,000ffffe,7895824
02000ee4,00000007,000ffffd,7896020
02000d6c,00000003,000ffffd,7896112
02000d48,00000002,000ffffd,7896431
02000c94,0000002e,000005f1,7896875
02000d34,00000003,000ffffe,7897304
02000d48,00000002,000ffffd,7897811
02000cb4,00000004,000ffffd,7898307
02000e4c,00000004,000ffffd,7898794
02000f08,00000001,000ffffe,7899035
02000f0c,00000001,000ffffe,7899397
02000e54,00000002,000ffffe,7899819
02000c9c,00000002,000ffffe,7900030
02000d54,00000002,000ffffe,7900136
02000bf4,00000004,000ffffe,7900431
02000c54,00000002,000ffffe,7900576
02000dbc,00000002,000ffffe,7900650
02000d14,00000002,000ffffe,7900959
02000dd8,00000002,000ffffd,7901114
02000d44,0000000b,00080404,7901201
02000cb4,00000004,000ffffd,7901505
02000d90,00000002,000ffffd,7901659
02000cb4,00000004,000ffffd,7902011
02000c10,00000002,000ffffd,7902456
02000f08,00000001,000ffffe,7902679
02000e54,00000002,000ffffe,7903064
02000f00,00000001,000ffffe,7903495
02000c10,00000002,000ffffd,7903952
02000bcc,00000002,000ffffd,7904452
02000d44,0000000b,00080408,7904951
02000c3c,00000002,000ffffe,7905427
02000cd4,00000002,000ffffe,7905670
02000c10,00000002,000ffffd,7905792
02000d48,00000002,000ffffd,7906093
02000dd8,00000002,000ffffd,7906244
02000d2c,00000003,000ffffd,7906321
02000e34,00000002,000ffffe,7906630
02000efc,0000000b,00080108,7907034
02000e64,00000002,000ffffe,7907223
02000d88,00000001,000ffffd,7907593
02000d98,00000002,000ffffe,7907780
02000bf4,00000004,000ffffe,7908115
02000d54,00000002,000ffffe,7908280
02000cf8,00000003,000ffffe,7908365
02000c88,00000002,000ffffe,7908678
02000de0,00000002,000ffffe,7909075
02000c74,00000002,000ffffe,7909274
02000cd4,00000002,000ffffe,7909374
02000d88,00000001,000ffffd,7909663
02000c18,00000002,000ffffe,7910049
02000e84,00000002,000ffffe,7910242
02000e9c,00000002,000ffffe,7910339
02000e34,00000002,000ffffe,7910388
02000e84,00000002,000ffffe,7910413
02000e34,00000002,000ffffe,7910426
02000e94,00000008,0008010d,7910439
02000ec8,00000013,0008040d,7910454
02000e34,00000002,000ffffe,7910711
02000ebc,00000002,000ffffe,7911120
02000c94,0000002e,000005f1,7911369
02000d2c,00000003,000ffffd,7911429
02000d74,00000004,000ffffe,7911482
02000cf8,00000003,000ffffe,7911747
02000c80,0000002e,0008020b,7912195
02000d74,00000004,000ffffe,7912356
02000dd8,00000002,000ffffd,7912456
02000c6c,00000006,000ffffd,7912751
02000cc8,0000002e,00080210,7912937
02000dd8,00000002,000ffffd,7913238
02000d6c,00000003,000ffffd,7913412
02000d2c,00000003,000ffffd,7913499
02000d08,00000002,000ffffd,7913542
02000c54,00000002,000ffffe,7913804
02000e64,00000002,000ffffe,7914207
02000f00,00000001,000ffffe,7914408
02000eb4,00000004,000ffffd,7914784
02000e84,00000002,000ffffe,7914969
02000c08,00000001,000ffffd,7915062
02000bec,00000003,000ffffd,7915383
02000cf8,00000003,000ffffe,7915543
02000c30,00000005,000ffffd,7915897
02000dcc,00000001,000ffffe,7916341
02000bcc,00000002,000ffffd,7916806
02000dd8,00000002,000ffffd,7917310
02000ecc,00000002,000ffffe,7917802
02000e64,00000002,000ffffe,7918288
02000ecc,00000002,000ffffe,7918771
02000cc8,0000002e,00080216,7919057
02000c74,00000002,000ffffe,7919374
02000c4c,00000001,000ffffe,7919554
02000c48,00000019,00080316,7919669
02000c48,00000019,00080316,7919715
02000dd4,00000002,000ffffe,7919955
02000d90,00000002,000ffffd,7920087
02000c18,00000002,000ffffe,7920425
02000d74,00000004,000ffffe,7920868
02000d04,0000002e,0008021c,7921131
02000dd8,00000002,000ffffd,7921198
02000c30,00000005,000ffffd,7921257
02000de8,00000005,000ffffe,7921525
02000e34,00000002,000ffffe,7921928
02000e34,00000002,000ffffe,7922403
02000b78,00000002,000ffffe,7922641
02000d2c,00000003,000ffffd,7923001
02000cf8,00000003,000ffffe,7923181
02000d54,00000002,000ffffe,7923510
02000c3c,00000002,000ffffe,7923947
02000dd8,00000002,000ffffd,7924166
02000c88,00000002,000ffffe,7924276
02000d84,0000000f,0008031c,7924584
02000de0,00000002,000ffffe,7924719
02000cf0,00000003,000ffffd,7925066
02000ef0,00000002,000ffffe,7925510
02000eb4,00000004,000ffffd,7925735
02000e94,00000008,0008011b,7925851
02000f0c,00000001,000ffffe,7926140
010008f0,00000002,000ffffd,7926529
0100093c,00000002,000ffffe,7926995
01000930,00000001,000ffffe,7927499
01000814,00000003,000ffffd,7927754
010009bc,00000002,000ffffe,7927880
01000868,00000006,000800bb,7927948
01000830,00000002,000ffffd,7928216
010007ec,00000002,000ffffe,7928624
010008b0,00000004,00080119,7929102
01000a44,00000013,00080245,7929627
01000a48,00000002,000ffffe,7930105
01000814,00000003,000ffffd,7930354
010007e8,00000006,00080248,7930721
01000838,00000002,000ffffe,7931139
010007d8,00000002,000ffffe,7931590
010009c8,00000002,000ffffe,7931816
0100092c,0000000b,0008034a,7932178
010008d4,00000003,000ffffd,7932347
010008a4,00000002,000ffffe,7932435
0100089c,00000004,000ffffd,7932482
010009b4,00000001,000ffffe,7932502
01000814,00000003,000ffffd,7932516
0100082c,00000028,0008024b,7932831
01000aa0,00000002,000ffffe,7933204
01000a38,00000002,000ffffe,7933785
01000a18,00000002,000ffffe,7933973
01000914,00000005,000ffffd,7934310
010007fc,00000002,000ffffe,7934746
010009bc,00000002,000ffffe,7934966
01000830,00000002,000ffffd,7935348
01000914,00000005,000ffffd,7935782
01000858,00000004,000ffffe,7935997
010008f0,00000002,000ffffd,7936375
01000a64,00000004,000ffffd,7936807
01000a78,00000ec9,000801bf,7937193
01000a48,00000002,000ffffe,7937260
01000a48,00000002,000ffffe,7937488
010007a8,00000002,000ffffe,7937842
010007b0,00000002,000ffffd,7938259
01000980,00000002,000ffffe,7938573
010009c8,00000002,000ffffe,7938626
010008f0,00000002,000ffffd,7938653
010009a4,00000002,000ffffe,7938667
010009bc,00000002,000ffffe,7938946
010009c8,00000002,000ffffe,7939086
0100089c,00000004,000ffffd,7939430
010007d0,00000004,000ffffd,7939873
010009a4,00000002,000ffffe,7940093
01000820,00000003,000ffffe,7940477
01000ae0,0000000b,000801ff,7940677
01000a98,00000004,000ffffd,7941006
01000ab0,00000002,000ffffe,7941444
01000954,00000004,000ffffd,7941906
010008ec,00000eca,00080074,7942252
0100091c,00000002,000ffffe,7942406
01000858,00000004,000ffffe,7942899
0100092c,0000000b,00080354,7943152
010008d4,00000003,000ffffd,7943689
0100093c,00000002,000ffffe,7944019
01000858,00000004,000ffffe,7944187
01000a38,00000002,000ffffe,7944508
01000ab0,00000002,000ffffe,7944670
01000aa0,00000002,000ffffe,7944991
01000a18,00000002,000ffffe,7945152
01000a64,00000004,000ffffd,7945235
01000a80,00000002,000ffffe,7945274
01000aa0,00000002,000ffffe,7945295
01000a38,00000002,000ffffe,7945306
01000a80,00000002,000ffffe,7945312
01000838,00000002,000ffffe,7945587
01000838,00000002,000ffffe,7945725
01000930,00000001,000ffffe,7946065
01000884,00000002,000ffffe,7946237
01000838,00000002,000ffffe,7946323
010007ec,00000002,000ffffe,7946638
01000814,00000003,000ffffd,7947148
010008ec,00000eca,000800da,7947290
010007b0,00000002,000ffffd,7947323
010007f4,00000002,000ffffd,7947651
01000914,00000005,000ffffd,7948090
01000ae0,0000000b,000801c7,7948554
01000a44,00000013,00080257,7949063
01000884,00000002,000ffffe,7949297
010007f4,00000002,000ffffd,7949423
01000954,00000004,000ffffd,7949728
010007b8,00000002,000ffffe,7949878
010008fc,00000002,000ffffe,7950226
010008ec,00000eca,000800b0,7950580
01000850,00000003,000ffffd,7950673
01000870,00000003,000ffffd,7951136
01000884,00000002,000ffffe,7951367
010007f4,00000002,000ffffd,7951723
01000a64,00000004,000ffffd,7952143
01000aec,00000001,000ffffe,7952589
01000ad4,00000002,000ffffe,7952815
01000ac8,00000007,000ffffd,7952933
01000ac8,00000007,000ffffd,7952990
0100072c,00000004,000ffffd,7953016
010007b0,00000002,000ffffd,7953029
01000814,00000003,000ffffd,7953038
01000814,00000003,000ffffd,7953314
010007e8,0000001f,0008025e,7953752
010008b0,00000004,000800a2,7954202
0100092c,0000000b,0008035f,7954448
01000838,00000002,000ffffe,7954559
01000970,00000002,000ffffe,7954859
01000838,00000002,000ffffe,7955249
01000ab0,00000002,000ffffe,7955716
01000af0,00000001,000ffffe,7955949
01000ad4,00000002,000ffffe,7956307
01000a44,00000013,0008025f,7956503
01000aec,00000001,000ffffe,7956575
02000c80,00037542,00080157,7956705
010008bc,00000002,000ffffe,7956893
010009bc,00000002,000ffffe,7957052
01000930,00000001,000ffffe,7957131
010008b0,00000004,00080075,7957446
010007d8,00000002,000ffffe,7957840
01000850,00000003,000ffffd,7958311
01000858,00000004,000ffffe,7958819
01000980,00000002,000ffffe,7959071
01000978,00000002,000ffffd,7959438
01000a80,00000002,000ffffe,7959622
01000aec,00000001,000ffffe,7959953
01000af0,00000001,000ffffe,7960391
010007b0,00000002,000ffffd,7960851
010007b0,00000002,000ffffd,7961081
01000954,00000004,000ffffd,7961438
010008fc,00000002,000ffffe,7961614
0100095c,00000002,000ffffe,7961943
01000868,00000006,000800bc,7962112
010007f4,00000002,000ffffd,7962191
010007d0,00000004,000ffffd,7962235
01000954,00000004,000ffffd,7962496
010008f0,00000002,000ffffd,7962625
010007b0,00000002,000ffffd,7962691
0100091c,00000002,000ffffe,7962996
010009c0,00000002,000ffffd,7963149
0100091c,00000002,000ffffe,7963226
010008bc,00000002,000ffffe,7963265
010009b4,00000001,000ffffe,7963284
01000a64,00000004,000ffffd,7963569
01000a18,00000002,000ffffe,7963980
01000aec,00000001,000ffffe,7964186
01000914,00000005,000ffffd,7964586
010007b0,00000002,000ffffd,7964969
010007ec,00000002,000ffffe,7965434
01000814,00000003,000ffffd,7965668
01000954,00000004,000ffffd,7965786
010007b0,00000002,000ffffd,7965843
0100092c,0000000b,0008036b,7965882
010009b0,00000023,0008036b,7966193
010007b8,00000002,000ffffe,7966304
010008d4,00000003,000ffffd,7966649
01000a18,00000002,000ffffe,7967092
01000a6c,00000002,000ffffe,7967554
01000ae0,0000000b,0008015e,7968066
01000a78,00000ec9,0008015a,7968074
010007e8,00000006,0008026d,7968313
010007d0,00000004,000ffffd,7968677
01000830,00000002,000ffffd,7969098
01000998,00000005,000ffffd,7969313
010007d8,00000002,000ffffe,7969688
01000884,00000002,000ffffe,7970117
010007d8,00000002,000ffffe,7970332
0100089c,00000004,000ffffd,7970442
01000978,00000002,000ffffd,7970734
01000a64,00000004,000ffffd,7971123
01000a98,00000004,000ffffd,7971317
01000aec,00000001,000ffffe,7971683
01000ab0,00000002,000ffffe,7971869
01000aa0,00000002,000ffffe,7971962
010007b0,00000002,000ffffd,7972009
010008dc,00000003,000ffffe,7972034
0100093c,00000002,000ffffe,7972317
0100093c,00000002,000ffffe,7972731
010007ec,00000002,000ffffe,7973210
01000868,00000006,000800b8,7973454
010007fc,00000002,000ffffe,7973810
01000850,00000003,000ffffd,7974231
01000af0,00000001,000ffffe,7975176
01000a30,00000004,000ffffd,7975428
01000ab0,00000002,000ffffe,7975551
01000af0,00000001,000ffffe,7975613
01000ab0,00000002,000ffffe,7975646
01000a00,00000458,000005f1,7975790
01000978,00000002,000ffffd,7975934
01000998,00000005,000ffffd,7976353
01000850,00000003,000ffffd,7976831
0100089c,00000004,000ffffd,7977344
01000820,00000003,000ffffe,7977839
01000978,00000002,000ffffd,7978326
01000ad4,00000002,000ffffe,7979292
0100095c,00000002,000ffffe,7979773
010009c8,00000002,000ffffe,7980014
01000914,00000005,000ffffd,7980138
010009bc,00000002,000ffffe,7980196
01000914,00000005,000ffffd,7980230
010009c0,00000002,000ffffd,7980243
010007d0,00000004,000ffffd,7980525
010007b0,00000002,000ffffd,7980935
01000884,00000002,000ffffe,7981413
010008d4,00000003,000ffffd,7981925
010007d8,00000002,000ffffe,7982180
01000a6c,00000002,000ffffe,7982548
01000a78,00000ec9,000801de,7982593
01000ab0,00000002,000ffffe,7982972
010008fc,00000002,000ffffe,7983424
0100089c,00000004,000ffffd,7983924
010007d0,00000004,000ffffd,7984413
0100087c,0000002e,000005f1,7984700
010007d0,00000004,000ffffd,7984781
01000884,00000002,000ffffe,7984841
01000850,00000003,000ffffd,7985113
01000830,00000002,000ffffd,7985248
0100091c,00000002,000ffffe,7985588
01000830,00000002,000ffffd,7986030
01000a30,00000004,000ffffd,7986493
01000a48,00000002,000ffffe,7986722
01000a6c,00000002,000ffffe,7986838
01000a18,00000002,000ffffe,7987136
0100082c,00000019,00080280,7987548
010008b0,00000004,0008006e,7987722
010008fc,00000002,000ffffe,7987818
010009a4,00000002,000ffffe,7988107
010007b8,00000002,000ffffe,7988252
01000914,00000005,000ffffd,7988328
0100089c,00000004,000ffffd,7988364
01000980,00000002,000ffffe,7988381
010007d0,00000004,000ffffd,7988393
010007d8,00000002,000ffffe,7988668
010007e8,0000001f,00080281,7988836
01000914,00000005,000ffffd,7988880
01000850,00000003,000ffffd,7989185
0100091c,00000002,000ffffe,7989338
0100082c,00000019,00080283,7989710
010009e8,00000003,000ffffd,7989863
01000a6c,00000002,000ffffe,7989950
01000af0,00000001,000ffffe,7990265
01000aec,00000001,000ffffe,7990663
01000814,00000003,000ffffd,7991136
01000858,00000004,000ffffe,7991373
010007e8,00000006,00080284,7991733
01000820,00000003,000ffffe,7992149
0100096c,0000000f,00080285,7992371
010009c0,00000002,000ffffd,7992735
010007d8,00000002,000ffffe,7992924
010007f4,00000002,000ffffd,7993019
01000814,00000003,000ffffd,7993068
010009b4,00000001,000ffffe,7993330
01000ad4,00000002,000ffffe,7993735
01000ac8,00000007,000ffffd,7994214
01000a98,00000004,000ffffd,7994720
010007e8,00000006,00080287,7994977
010009a4,00000002,000ffffe,7995101
